CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name,Age,Income_Bracket
21617,MS.,JENNIFER,MILLER,2/27/1966,S,F,jennifer34@adventure-works.com,60000,0,Graduate Degree,Professional,N,JENNIFER MILLER,60,Mid-Range
21618,MR.,ELIJAH,CARTER,8/20/1966,M,M,elijah38@adventure-works.com,70000,4,Graduate Degree,Professional,Y,ELIJAH CARTER,60,Mid-Range
21619,MRS.,ANGELA,PATTERSON,4/19/1966,S,F,angela13@adventure-works.com,70000,4,Graduate Degree,Professional,Y,ANGELA PATTERSON,60,Mid-Range
21620,MRS.,MARIAH,BROOKS,8/6/1969,M,F,mariah1@adventure-works.com,60000,2,Graduate Degree,Professional,Y,MARIAH BROOKS,57,Mid-Range
21622,MR.,ETHAN,WINSTON,5/18/1969,M,M,ethan21@adventure-works.com,60000,2,Graduate Degree,Professional,Y,ETHAN WINSTON,57,Mid-Range
21623,MR.,CONNOR,DIAZ,5/23/1969,M,M,connor16@adventure-works.com,70000,5,Graduate Degree,Professional,Y,CONNOR DIAZ,57,Mid-Range
21624,MRS.,FAITH,PRICE,1/17/1969,S,F,faith1@adventure-works.com,70000,5,Graduate Degree,Professional,Y,FAITH PRICE,57,Mid-Range
21625,MRS.,JENNIFER,HALL,8/27/1969,M,F,jennifer51@adventure-works.com,70000,5,Graduate Degree,Professional,Y,JENNIFER HALL,57,Mid-Range
21627,MRS.,BAILEY,ROBERTS,3/16/1969,M,F,bailey25@adventure-works.com,70000,5,Graduate Degree,Professional,Y,BAILEY ROBERTS,57,Mid-Range
21628,MS.,KELLI,XU,8/21/1965,S,F,kelli28@adventure-works.com,40000,0,Bachelors,Professional,N,KELLI XU,61,Budget
21629,MR.,THOMAS,THOMAS,8/16/1965,S,M,thomas72@adventure-works.com,50000,3,Bachelors,Skilled Manual,N,THOMAS THOMAS,61,Mid-Range
21630,MRS.,FAITH,JENKINS,3/9/1965,M,F,faith6@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y,FAITH JENKINS,61,Mid-Range
21631,MR.,MARTIN,SANCHEZ,4/19/1965,M,M,martin4@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y,MARTIN SANCHEZ,61,Mid-Range
21632,MRS.,JACLYN,LIANG,9/6/1965,M,F,jaclyn18@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y,JACLYN LIANG,61,Mid-Range
21633,MR.,CAMERON,ZHANG,7/17/1965,M,M,cameron19@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y,CAMERON ZHANG,61,Mid-Range
21634,MRS.,ARIANNA,COOK,5/25/1965,M,F,arianna43@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y,ARIANNA COOK,61,Mid-Range
21635,MR.,CHRISTIAN,LEWIS,3/20/1965,M,M,christian40@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y,CHRISTIAN LEWIS,61,Mid-Range
21636,MRS.,KATHERINE,RIVERA,10/19/1965,M,F,katherine11@adventure-works.com,50000,3,Bachelors,Skilled Manual,Y,KATHERINE RIVERA,61,Mid-Range
21637,MR.,RICHARD,LEWIS,4/20/1964,S,M,richard15@adventure-works.com,40000,0,Bachelors,Professional,N,RICHARD LEWIS,62,Budget
21639,MR.,ANTHONY,WILSON,3/26/1964,M,M,anthony16@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,ANTHONY WILSON,62,Mid-Range
21640,MR.,CHARLES,COOPER,4/7/1964,M,M,charles57@adventure-works.com,60000,5,Bachelors,Skilled Manual,N,CHARLES COOPER,62,Mid-Range
21641,MRS.,KAYLEE,PEREZ,8/23/1964,M,F,kaylee34@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,KAYLEE PEREZ,62,Mid-Range
21642,MRS.,ALEXANDRA,RODRIGUEZ,6/3/1964,M,F,alexandra84@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,ALEXANDRA RODRIGUEZ,62,Mid-Range
21643,MR.,WYATT,DIAZ,8/15/1964,M,M,wyatt50@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,WYATT DIAZ,62,Mid-Range
21644,MRS.,SYDNEY,HOWARD,5/22/1964,M,F,sydney12@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,SYDNEY HOWARD,62,Mid-Range
21645,MR.,SPENCER,ALEXANDER,8/7/1964,M,M,spencer21@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,SPENCER ALEXANDER,62,Mid-Range
21646,MR.,LUIS,BRYANT,6/5/1963,M,M,luis17@adventure-works.com,70000,4,Bachelors,Professional,Y,LUIS BRYANT,63,Mid-Range
21647,MR.,BLAKE,BROWN,2/4/1963,S,M,blake3@adventure-works.com,70000,4,Bachelors,Professional,Y,BLAKE BROWN,63,Mid-Range
21648,MR.,RONNIE,SUN,10/13/1963,S,M,ronnie11@adventure-works.com,70000,4,Bachelors,Professional,Y,RONNIE SUN,63,Mid-Range
21649,MR.,KEITH,NARA,9/8/1963,M,M,keith20@adventure-works.com,70000,4,Bachelors,Professional,Y,KEITH NARA,63,Mid-Range
21650,MR.,CEDRIC,ZENG,11/23/1963,M,M,cedric22@adventure-works.com,70000,4,Bachelors,Professional,Y,CEDRIC ZENG,63,Mid-Range
21651,MR.,SEAN,COOPER,11/13/1963,M,M,sean16@adventure-works.com,70000,4,Bachelors,Professional,Y,SEAN COOPER,63,Mid-Range
21652,MRS.,JULIA,BELL,10/3/1963,M,F,julia51@adventure-works.com,70000,4,Bachelors,Professional,Y,JULIA BELL,63,Mid-Range
21653,MR.,JOSE,ANDERSON,1/4/1963,S,M,jose71@adventure-works.com,70000,4,Bachelors,Professional,Y,JOSE ANDERSON,63,Mid-Range
21654,MR.,AIDAN,BARNES,11/27/1963,S,M,aidan3@adventure-works.com,70000,4,Bachelors,Professional,Y,AIDAN BARNES,63,Mid-Range
21655,MR.,ZACHARY,BRYANT,6/21/1963,M,M,zachary16@adventure-works.com,70000,4,Bachelors,Professional,Y,ZACHARY BRYANT,63,Mid-Range
21656,MRS.,HANNAH,HAYES,6/24/1963,M,F,hannah44@adventure-works.com,70000,4,Bachelors,Professional,Y,HANNAH HAYES,63,Mid-Range
21657,MS.,SARA,GREEN,3/7/1963,S,F,sara41@adventure-works.com,70000,0,Bachelors,Professional,N,SARA GREEN,63,Mid-Range
21658,MRS.,JOCELYN,POWELL,9/18/1963,M,F,jocelyn9@adventure-works.com,60000,3,Graduate Degree,Professional,Y,JOCELYN POWELL,63,Mid-Range
21659,MRS.,GABRIELLE,JENKINS,6/25/1963,M,F,gabrielle29@adventure-works.com,60000,3,Graduate Degree,Professional,Y,GABRIELLE JENKINS,63,Mid-Range
21660,MRS.,ALLISON,WATSON,7/28/1963,M,F,allison7@adventure-works.com,60000,3,Graduate Degree,Professional,Y,ALLISON WATSON,63,Mid-Range
21661,MR.,TERRY,CHAMPION,8/18/1978,S,M,terry17@adventure-works.com,30000,0,High School,Manual,N,TERRY CHAMPION,48,Budget
21663,MR.,KENNETH,GOEL,8/16/1972,S,M,kenneth16@adventure-works.com,20000,0,Partial High School,Manual,N,KENNETH GOEL,54,Budget
21664,MR.,EDWIN,YUAN,2/27/1972,S,M,edwin29@adventure-works.com,20000,0,Partial High School,Manual,Y,EDWIN YUAN,54,Budget
21665,MR.,KARL,JAI,7/8/1973,S,M,karl12@adventure-works.com,30000,0,High School,Manual,N,KARL JAI,53,Budget
21666,MRS.,LESLIE,JIMENEZ,7/4/1973,M,F,leslie6@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,LESLIE JIMENEZ,53,Budget
21667,MRS.,CRYSTAL,ZHANG,3/28/1973,M,F,crystal2@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,CRYSTAL ZHANG,53,Budget
21668,MRS.,CHRISTINA,ROGERS,9/11/1973,M,F,christina18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,CHRISTINA ROGERS,53,Budget
21669,MRS.,JESSICA,RODRIGUEZ,4/3/1973,M,F,jessica68@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,JESSICA RODRIGUEZ,53,Budget
21670,MR.,BENJAMIN,LAL,4/6/1972,S,M,benjamin31@adventure-works.com,20000,0,Partial High School,Manual,Y,BENJAMIN LAL,54,Budget
21671,MR.,NICOLAS,JAI,10/24/1972,S,M,nicolas9@adventure-works.com,30000,0,High School,Manual,N,NICOLAS JAI,54,Budget
21672,MR.,CRAIG,GOMEZ,5/6/1972,S,M,craig3@adventure-works.com,30000,0,High School,Manual,N,CRAIG GOMEZ,54,Budget
21673,MR.,JÉSUS,GILL,7/17/1972,S,M,jésus12@adventure-works.com,30000,0,High School,Manual,N,JÉSUS GILL,54,Budget
21674,MS.,JADA,MORRIS,3/21/1971,M,F,jada10@adventure-works.com,10000,0,Partial High School,Manual,N,JADA MORRIS,55,Budget
21675,MS.,ADRIANA,RANA,2/10/1971,S,F,adriana12@adventure-works.com,10000,0,Partial High School,Manual,N,ADRIANA RANA,55,Budget
21676,MS.,VALERIE,GUO,7/8/1971,S,F,valerie19@adventure-works.com,20000,0,Partial High School,Manual,Y,VALERIE GUO,55,Budget
21677,MR.,CEDRIC,CHANDER,11/25/1971,S,M,cedric34@adventure-works.com,20000,0,Partial High School,Manual,N,CEDRIC CHANDER,55,Budget
21678,MR.,ALVIN,TANG,7/12/1971,S,M,alvin26@adventure-works.com,20000,0,Partial High School,Manual,N,ALVIN TANG,55,Budget
21679,MR.,DREW,YUAN,10/8/1971,S,M,drew7@adventure-works.com,30000,0,High School,Manual,N,DREW YUAN,55,Budget
21680,MR.,RICKY,TORRES,5/27/1971,S,M,ricky12@adventure-works.com,30000,0,High School,Manual,N,RICKY TORRES,55,Budget
21681,MR.,CASEY,ORTEGA,7/1/1971,S,M,casey46@adventure-works.com,40000,2,Partial College,Clerical,Y,CASEY ORTEGA,55,Budget
21682,MRS.,KATRINA,GOEL,9/6/1971,S,F,katrina18@adventure-works.com,40000,2,Partial College,Clerical,Y,KATRINA GOEL,55,Budget
21683,MR.,HENRY,SURI,2/15/1971,S,M,henry2@adventure-works.com,40000,2,Partial College,Clerical,Y,HENRY SURI,55,Budget
21684,MRS.,MARIAH,BENNETT,10/15/1917,M,F,mariah5@adventure-works.com,10000,4,Partial High School,Manual,Y,MARIAH BENNETT,109,Budget
21685,MRS.,BAILEY,GREEN,7/17/1974,S,F,bailey34@adventure-works.com,40000,3,Partial College,Clerical,Y,BAILEY GREEN,52,Budget
21686,MR.,ALBERT,ORTEGA,9/17/1974,M,M,albert22@adventure-works.com,40000,3,Partial College,Clerical,N,ALBERT ORTEGA,52,Budget
21687,MS.,SARAH,BROWN,1/11/1974,S,F,sarah6@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N,SARAH BROWN,52,Mid-Range
21688,MR.,JESSE,MORRIS,12/17/1930,S,M,jesse19@adventure-works.com,70000,5,Graduate Degree,Skilled Manual,Y,JESSE MORRIS,96,Mid-Range
21689,MRS.,OLIVIA,SIMMONS,2/4/1931,M,F,olivia60@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y,OLIVIA SIMMONS,95,Budget
21690,MS.,SAMANTHA,THOMAS,7/27/1966,S,F,samantha12@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N,SAMANTHA THOMAS,60,Mid-Range
21691,MR.,BRANDON,MARTIN,9/2/1966,S,M,brandon35@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N,BRANDON MARTIN,60,Mid-Range
21692,MS.,SAVANNAH,WARD,11/6/1966,S,F,savannah11@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N,SAVANNAH WARD,60,Mid-Range
21693,MS.,ALYSSA,ASHE,7/28/1966,S,F,alyssa9@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N,ALYSSA ASHE,60,Mid-Range
21694,MR.,BOBBY,SAI,6/21/1966,S,M,bobby4@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N,BOBBY SAI,60,Mid-Range
21695,MR.,ETHAN,RODRIGUEZ,10/6/1966,M,M,ethan38@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Y,ETHAN RODRIGUEZ,60,Mid-Range
21696,MRS.,GABRIELLE,WATSON,5/14/1953,M,F,gabrielle18@adventure-works.com,10000,2,High School,Manual,N,GABRIELLE WATSON,73,Budget
21697,MR.,DALTON,POWELL,10/19/1953,M,M,dalton54@adventure-works.com,10000,2,High School,Manual,Y,DALTON POWELL,73,Budget
21698,MRS.,TRACY,SHE,7/18/1953,M,F,tracy2@adventure-works.com,20000,2,High School,Manual,N,TRACY SHE,73,Budget
21699,MR.,LOGAN,SHARMA,4/1/1954,M,M,logan3@adventure-works.com,40000,1,Partial College,Clerical,Y,LOGAN SHARMA,72,Budget
21700,MR.,JUAN,RAMIREZ,10/4/1954,M,M,juan17@adventure-works.com,40000,1,Partial College,Clerical,Y,JUAN RAMIREZ,72,Budget
21701,MRS.,ABIGAIL,SANDERS,7/8/1955,M,F,abigail24@adventure-works.com,30000,1,High School,Clerical,Y,ABIGAIL SANDERS,71,Budget
21702,MRS.,PAIGE,GONZALES,2/6/1955,M,F,paige16@adventure-works.com,30000,2,High School,Clerical,N,PAIGE GONZALES,71,Budget
21703,MRS.,PAIGE,BLUE,9/11/1955,M,F,paige38@adventure-works.com,30000,2,High School,Clerical,N,PAIGE BLUE,71,Budget
21704,MR.,CHARLES,MARTINEZ,4/26/1955,M,M,charles21@adventure-works.com,40000,1,Partial College,Clerical,Y,CHARLES MARTINEZ,71,Budget
21705,MR.,WARREN,SHARMA,10/10/1956,M,M,warren40@adventure-works.com,30000,2,High School,Skilled Manual,N,WARREN SHARMA,70,Budget
21706,MRS.,HALEY,MURPHY,12/8/1957,M,F,haley6@adventure-works.com,30000,2,High School,Skilled Manual,Y,HALEY MURPHY,69,Budget
21707,MRS.,CASSIDY,SIMMONS,2/18/1957,M,F,cassidy16@adventure-works.com,30000,2,High School,Skilled Manual,Y,CASSIDY SIMMONS,69,Budget
21708,MRS.,ANDREA,BROOKS,2/4/1958,M,F,andrea2@adventure-works.com,40000,2,Partial College,Clerical,Y,ANDREA BROOKS,68,Budget
21709,MRS.,KATHERINE,TORRES,10/9/1958,S,F,katherine17@adventure-works.com,40000,2,Partial College,Clerical,Y,KATHERINE TORRES,68,Budget
21710,MRS.,BRITTANY,GONZALES,11/5/1958,M,F,brittany15@adventure-works.com,40000,2,Partial College,Clerical,Y,BRITTANY GONZALES,68,Budget
21711,MRS.,HAILEY,GRAY,11/11/1958,S,F,hailey15@adventure-works.com,40000,2,Partial College,Clerical,Y,HAILEY GRAY,68,Budget
21712,MRS.,MEGAN,ROSS,6/14/1958,M,F,megan54@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y,MEGAN ROSS,68,Mid-Range
21713,MR.,JOSE,PARKER,12/11/1958,S,M,jose37@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,N,JOSE PARKER,68,Mid-Range
21714,MRS.,CARMEN,PATEL,9/9/1958,S,F,carmen7@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,N,CARMEN PATEL,68,Mid-Range
21715,MR.,JONATHAN,ROSS,5/13/1958,M,M,jonathan3@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y,JONATHAN ROSS,68,Mid-Range
21716,MR.,GERALD,SARA,3/2/1958,M,M,gerald40@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,N,GERALD SARA,68,Mid-Range
21717,MR.,ANGEL,KING,7/13/1959,M,M,angel41@adventure-works.com,40000,2,Partial College,Clerical,Y,ANGEL KING,67,Budget
21718,MR.,DEVIN,ROBERTS,11/18/1959,S,M,devin36@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,DEVIN ROBERTS,67,Mid-Range
21720,MR.,RAUL,JAI,5/8/1959,S,M,raul10@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,N,RAUL JAI,67,Mid-Range
21721,MRS.,SARA,CAMPBELL,5/25/1959,S,F,sara32@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,SARA CAMPBELL,67,Mid-Range
21722,MR.,SPENCER,WOOD,5/5/1959,M,M,spencer3@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,SPENCER WOOD,67,Mid-Range
21723,MS.,TIFFANY,HUANG,3/9/1972,M,F,tiffany6@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y,TIFFANY HUANG,54,Mid-Range
21724,MS.,MANDY,YANG,9/12/1972,S,F,mandy6@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N,MANDY YANG,54,Mid-Range
21725,MS.,GABRIELLE,CANNATA,8/21/1972,S,F,gabrielle50@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N,GABRIELLE CANNATA,54,Mid-Range
21727,MS.,ARIANNA,FLORES,6/24/1973,M,F,arianna10@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y,ARIANNA FLORES,53,Budget
21728,MS.,MADISON,HARRIS,7/9/1973,S,F,madison14@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y,MADISON HARRIS,53,Budget
21729,MRS.,ALEXANDRIA,MORGAN,7/11/1973,S,F,alexandria35@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y,ALEXANDRIA MORGAN,53,Budget
21730,MR.,NOAH,CAMPBELL,4/20/1973,M,M,noah34@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y,NOAH CAMPBELL,53,Budget
21731,MRS.,ALEXANDRA,DIAZ,7/25/1973,M,F,alexandra43@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y,ALEXANDRA DIAZ,53,Budget
21732,MR.,IAN,JOHNSON,10/24/1972,S,M,ian2@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y,IAN JOHNSON,54,Mid-Range
21733,MR.,IAN,SIMMONS,11/4/1971,S,M,ian55@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y,IAN SIMMONS,55,Mid-Range
21734,MRS.,GRACE,GARCIA,8/2/1971,M,F,grace16@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y,GRACE GARCIA,55,Mid-Range
21735,MRS.,GRACE,DIAZ,4/25/1971,M,F,grace68@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y,GRACE DIAZ,55,Mid-Range
21736,MR.,THOMAS,THOMPSON,4/24/1971,M,M,thomas77@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,N,THOMAS THOMPSON,55,Mid-Range
21737,MR.,TIMOTHY,RIVERA,8/19/1962,S,M,timothy18@adventure-works.com,10000,1,Graduate Degree,Manual,Y,TIMOTHY RIVERA,64,Budget
21738,MR.,FRANCIS,ALONSO,9/18/1962,M,M,francis5@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,FRANCIS ALONSO,64,Budget
21739,MR.,DALE,RAI,8/21/1962,S,M,dale15@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,DALE RAI,64,Budget
21740,MRS.,TAYLOR,WALKER,10/26/1962,M,F,taylor69@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,TAYLOR WALKER,64,Budget
21741,MRS.,ALEXA,SANDERS,6/14/1956,M,F,alexa3@adventure-works.com,70000,3,Partial College,Professional,Y,ALEXA SANDERS,70,Mid-Range
21742,MRS.,KATELYN,COX,11/15/1965,M,F,katelyn9@adventure-works.com,90000,4,Partial College,Professional,Y,KATELYN COX,61,Mid-Range
21743,MRS.,THERESA,RUBIO,10/21/1965,M,F,theresa17@adventure-works.com,110000,2,Bachelors,Management,Y,THERESA RUBIO,61,Premium
21744,MRS.,EMMA,PERRY,3/18/1965,M,F,emma54@adventure-works.com,110000,3,Bachelors,Management,Y,EMMA PERRY,61,Premium
21745,MRS.,ISABEL,FOSTER,8/2/1964,S,F,isabel15@adventure-works.com,80000,4,Bachelors,Management,Y,ISABEL FOSTER,62,Mid-Range
21746,MR.,XAVIER,HERNANDEZ,3/16/1962,M,M,xavier24@adventure-works.com,40000,3,High School,Skilled Manual,Y,XAVIER HERNANDEZ,64,Budget
21747,MR.,DERRICK,MUNOZ,4/16/1962,M,M,derrick7@adventure-works.com,70000,1,Bachelors,Professional,Y,DERRICK MUNOZ,64,Mid-Range
21748,MR.,WYATT,HARRIS,10/25/1962,S,M,wyatt14@adventure-works.com,70000,1,Bachelors,Professional,N,WYATT HARRIS,64,Mid-Range
21749,MRS.,ASHLEY,WILLIAMS,2/25/1942,S,F,ashley2@adventure-works.com,50000,4,Bachelors,Management,N,ASHLEY WILLIAMS,84,Mid-Range
21750,MR.,CARLOS,REED,10/9/1942,M,M,carlos23@adventure-works.com,60000,3,Graduate Degree,Management,Y,CARLOS REED,84,Mid-Range
21751,MR.,LOGAN,JACKSON,11/10/1942,M,M,logan63@adventure-works.com,60000,3,Graduate Degree,Management,Y,LOGAN JACKSON,84,Mid-Range
21752,MR.,RAFAEL,LI,4/4/1942,M,M,rafael3@adventure-works.com,60000,3,Graduate Degree,Management,Y,RAFAEL LI,84,Mid-Range
21753,MRS.,MORGAN,ROBINSON,11/22/1942,M,F,morgan39@adventure-works.com,70000,5,Bachelors,Management,Y,MORGAN ROBINSON,84,Mid-Range
21754,MRS.,KAITLYN,LOPEZ,10/9/1942,M,F,kaitlyn19@adventure-works.com,70000,5,Bachelors,Management,N,KAITLYN LOPEZ,84,Mid-Range
21755,MR.,LUCAS,WHITE,3/24/1943,M,M,lucas26@adventure-works.com,70000,5,Bachelors,Management,Y,LUCAS WHITE,83,Mid-Range
21756,MRS.,ALLISON,CARTER,11/24/1943,M,F,allison33@adventure-works.com,80000,5,Bachelors,Management,N,ALLISON CARTER,83,Mid-Range
21757,MR.,ELIJAH,WANG,9/12/1943,M,M,elijah26@adventure-works.com,80000,5,Bachelors,Management,Y,ELIJAH WANG,83,Mid-Range
21758,MRS.,PATRICIA,MALHOTRA,2/22/1944,M,F,patricia10@adventure-works.com,40000,4,High School,Professional,Y,PATRICIA MALHOTRA,82,Budget
21759,MRS.,JENNIFER,MOORE,4/20/1944,M,F,jennifer36@adventure-works.com,40000,4,High School,Professional,Y,JENNIFER MOORE,82,Budget
21760,MRS.,MARGARET,SHE,10/18/1944,M,F,margaret28@adventure-works.com,40000,4,High School,Professional,Y,MARGARET SHE,82,Budget
21761,MRS.,MAKAYLA,SANDERS,8/16/1944,S,F,makayla3@adventure-works.com,70000,4,Bachelors,Management,Y,MAKAYLA SANDERS,82,Mid-Range
21762,MRS.,ANDREA,HERNANDEZ,8/25/1944,M,F,andrea40@adventure-works.com,70000,4,Bachelors,Management,Y,ANDREA HERNANDEZ,82,Mid-Range
21763,MRS.,MADISON,BROWN,9/11/1945,M,F,madison4@adventure-works.com,40000,5,High School,Professional,N,MADISON BROWN,81,Budget
21764,MR.,NATHAN,SMITH,4/8/1945,M,M,nathan54@adventure-works.com,40000,5,High School,Professional,Y,NATHAN SMITH,81,Budget
21765,MR.,NATHANIEL,KELLY,8/15/1945,M,M,nathaniel3@adventure-works.com,40000,5,High School,Professional,N,NATHANIEL KELLY,81,Budget
21766,MR.,JESSE,BAKER,5/26/1945,M,M,jesse32@adventure-works.com,70000,4,Bachelors,Management,Y,JESSE BAKER,81,Mid-Range
21767,MRS.,MARIAH,RAMIREZ,6/13/1946,M,F,mariah31@adventure-works.com,70000,5,Bachelors,Management,Y,MARIAH RAMIREZ,80,Mid-Range
21768,MR.,COLE,WATSON,8/22/1946,S,M,cole1@adventure-works.com,70000,5,Bachelors,Management,Y,COLE WATSON,80,Mid-Range
21769,MRS.,MICHELE,RUBIO,4/15/1946,S,F,michele54@adventure-works.com,70000,5,Bachelors,Management,N,MICHELE RUBIO,80,Mid-Range
21770,MR.,BRANDON,THOMAS,8/11/1946,M,M,brandon31@adventure-works.com,60000,4,Bachelors,Management,Y,BRANDON THOMAS,80,Mid-Range
21771,MRS.,SHEENA,SHEN,12/10/1946,M,F,sheena2@adventure-works.com,60000,4,Bachelors,Management,Y,SHEENA SHEN,80,Mid-Range
21772,MRS.,SARAH,PATTERSON,2/16/1946,M,F,sarah35@adventure-works.com,60000,4,Bachelors,Management,Y,SARAH PATTERSON,80,Mid-Range
21773,MRS.,ALYSSA,ROGERS,6/21/1946,M,F,alyssa27@adventure-works.com,60000,4,Bachelors,Management,Y,ALYSSA ROGERS,80,Mid-Range
21775,MR.,SEAN,RAMIREZ,4/23/1947,S,M,sean14@adventure-works.com,70000,2,Partial College,Professional,Y,SEAN RAMIREZ,79,Mid-Range
21776,MR.,DANIEL,THOMPSON,9/4/1947,M,M,daniel5@adventure-works.com,70000,2,Partial College,Professional,Y,DANIEL THOMPSON,79,Mid-Range
21777,MRS.,EMILY,GONZALES,6/22/1947,M,F,emily42@adventure-works.com,70000,2,Partial College,Professional,Y,EMILY GONZALES,79,Mid-Range
21778,MR.,LOUIS,SHEN,5/4/1947,M,M,louis19@adventure-works.com,70000,2,Partial College,Professional,Y,LOUIS SHEN,79,Mid-Range
21779,MR.,MAURICE,BLACK,10/5/1947,S,M,maurice21@adventure-works.com,70000,2,Partial College,Professional,Y,MAURICE BLACK,79,Mid-Range
21780,MR.,PEDRO,GONZALEZ,2/23/1947,M,M,pedro18@adventure-works.com,70000,2,Partial College,Professional,Y,PEDRO GONZALEZ,79,Mid-Range
21781,MR.,JARED,RIVERA,6/22/1947,M,M,jared18@adventure-works.com,60000,5,Bachelors,Management,Y,JARED RIVERA,79,Mid-Range
21782,MR.,BLAKE,MARTIN,8/16/1948,S,M,blake14@adventure-works.com,40000,2,High School,Professional,Y,BLAKE MARTIN,78,Budget
21783,MRS.,KATE,GOEL,10/19/1948,S,F,kate16@adventure-works.com,40000,2,High School,Professional,Y,KATE GOEL,78,Budget
21784,MRS.,MACKENZIE,HERNANDEZ,10/5/1948,S,F,mackenzie39@adventure-works.com,60000,2,Partial College,Professional,Y,MACKENZIE HERNANDEZ,78,Mid-Range
21785,MRS.,TABITHA,RODRIGUEZ,5/11/1948,S,F,tabitha16@adventure-works.com,60000,2,Partial College,Professional,N,TABITHA RODRIGUEZ,78,Mid-Range
21786,MRS.,ALEXIS,BENNETT,7/2/1948,M,F,alexis23@adventure-works.com,60000,2,Bachelors,Management,Y,ALEXIS BENNETT,78,Mid-Range
21787,MRS.,REBECCA,ALLEN,11/15/1948,M,F,rebecca24@adventure-works.com,60000,2,Bachelors,Management,Y,REBECCA ALLEN,78,Mid-Range
21788,MR.,SPENCER,BARNES,5/4/1948,M,M,spencer4@adventure-works.com,60000,2,Bachelors,Management,Y,SPENCER BARNES,78,Mid-Range
21789,MRS.,LAUREN,GRIFFIN,6/25/1948,M,F,lauren67@adventure-works.com,60000,2,Bachelors,Management,Y,LAUREN GRIFFIN,78,Mid-Range
21790,MR.,JAMES,DIAZ,2/24/1948,M,M,james37@adventure-works.com,60000,2,Bachelors,Management,Y,JAMES DIAZ,78,Mid-Range
21791,MR.,RICHARD,PRICE,12/19/1948,M,M,richard56@adventure-works.com,70000,4,Bachelors,Management,Y,RICHARD PRICE,78,Mid-Range
21792,MRS.,CASSIDY,BUTLER,6/13/1949,M,F,cassidy15@adventure-works.com,60000,2,Partial College,Professional,Y,CASSIDY BUTLER,77,Mid-Range
21793,MRS.,KAYLEE,SCOTT,8/24/1949,M,F,kaylee36@adventure-works.com,60000,2,Partial College,Professional,Y,KAYLEE SCOTT,77,Mid-Range
21794,MRS.,ALYSSA,JAMES,9/15/1949,M,F,alyssa42@adventure-works.com,60000,2,Partial College,Professional,N,ALYSSA JAMES,77,Mid-Range
21795,MR.,TRISTAN,BENNETT,1/22/1949,S,M,tristan1@adventure-works.com,70000,4,Partial College,Professional,Y,TRISTAN BENNETT,77,Mid-Range
